"GDP_CAPITA","BALANCE","MANUFACTURE_IMPORTS","SERVICE_EMPLOYMENT","FOREIGN_INVESTMENT","FUEL_EXPORTS","GROSS_SAVINGS","INFLATION","EXPORT_TELECOM","LIFE_EXPECTANCY","ELECTRICITY_ACCESS","FERTILITY_RATE","HUMAN_CAPITAL_INDEX","FEMALE_LABOR_FORCE","POPULATION_65_ABOVE","EDUCATION_EXPENDITURE","URBAN_POPULATION","CO2_EMISSIONS","ARMED_FORCE","SURFACE_AREA","EXPORTS_GOOD_SERVICES"
83368.6225507397,1083815440.3972,54.5921233196339,55.3479871378317,1.32046326053902,0.05428059229872,40.407359304979,4.36929671750921,39.8593731046613,81.6517073170732,100,1.3,0.57220199957807,41.9158029477011,9.1360071551127,4.51857595823028,100,0.45258890990068,1.21273331845027,4290,51.2581205281999
11619.5574665237,417465786.238524,65.7905058756028,33.6599998474121,0.108279483744831,15.1890637439616,24.2460113950801,2.72396386183716,0.694063666576213,71.46,99.974365234375,1.975,0.57220199957807,40.061454090431,6.00301171280561,6.85084009170532,40.895,0.590632990295745,1.21273331845027,38390,30.8177060148869
8862.31308813575,361744302.766251,77.8812612115514,49.4500007629395,0.750524780939579,34.8526923233055,16.1277862591369,2.27205987230148,11.6570665784882,71.239,92.8000030517578,2.73,0.57220199957807,44.4475986628645,7.19194739218447,8.89999961853027,69.425,0.607788705013499,1.26544474420396,1098580,25.9887950588635
14918.4851562103,4535713546.80884,64.1394985820501,52.1399993896484,2.98245884865305,9.78065848601169,17.0885393593681,1.41710814018026,30.480389610387,77.262,100,1.265,0.619265019893646,38.5362616298215,16.4703174710621,4.51857595823028,48.245,1.25937526583986,0.884317016701801,51210,42.6093499163243
16609.9625291615,-486166250.89866,73.5162623392678,61.8899993896484,1.69061675690844,0.183627415625328,27.1712433183883,3.2380155894771,20.3714718975613,69.275,68.2292633056641,2.874,0.412516504526138,49.3233694008874,4.22387434629301,6.72130727767944,69.446,0.507690985971416,1.00789066402077,581730,44.535786925164
15018.6824011943,-43372772617.715,74.9794871827818,70.6100006103516,4.07748708411665,12.7686622344956,12.4194019244415,3.66485028376724,62.2808504111034,75.672,99.6999969482422,1.73,0.545723736286163,43.5169007052837,8.92283783244003,6.08851003646851,86.569,0.237915514125061,0.742375204656466,8515770,14.6349994949752
23016.090640831,3200730000,61.3087231016476,63.310001373291,2.72719509208229,8.89258278500621,23.7193842220874,2.81454473824833,30.3919661302725,74.9634146341464,100,1.56,0.670277237892151,46.1609010332524,21.021914434268,4.51857595823028,75.008,0.733060128766654,1.11327573022753,111000,65.6959664260159
2168.4087062014,-290075987.63819,60.2901106031761,47.6699981689453,1.68919955715947,0.828034728125843,17.1079807630542,1.95594302672532,40.9512012276186,61.174,14.3999996185303,5.189,0.378283977508545,44.925837883155,2.40698082866355,5.488609790802,29.358,0.300469149566523,0.157334439918894,274220,28.0789061419219
779.717037494506,495923421.520625,61.1216601188401,10.3400001525879,0.0369812559091696,0.0235247921625841,5.53967594421649,-2.8146980766847,68.3648950300709,61.247,10.8849086761475,5.41,0.38957479596138,51.661209372902,2.24694046033717,5.07864999771118,13.032,0.187234768512547,1.06171816571705,27830,5.6856543143069
7028.17143256984,685908494.27557,55.4681077259282,66.2799987792969,5.73076747348433,15.1890637439616,34.4454320789803,1.25699566690509,7.52365503355509,72.782,90.411750793457,2.274,0.57220199957807,43.8106196834034,4.60932715666821,5.36884689331055,65.732,0.342087582596213,0.559028780665058,4030,48.9526443748728
4258.70523690938,5843765391.2086,74.345758858223,36.5999984741211,13.0744980659541,0.00071177172712838,25.3061367273945,2.45908515380133,3.44850678802923,69.57,81.0756530761719,2.503,0.490684866905212,48.955703501044,4.56868001756576,2.16285991668701,23.388,0.503533226658428,2.10496617969655,181040,61.5957275117758
3800.52695041483,533026892.16296,53.8435789691924,41.4099998474121,1.91398182081519,50.2692747814106,15.7064298235716,1.0742994515814,28.0891242473712,58.921,62.2000007629395,4.572,0.393320679664612,46.8006607764314,2.72887735524057,3.03096008300781,56.374,0.24715695815174,0.312733328381722,475440,18.7362534690181
49992.7622757708,16838323017.551,76.8189201043601,78.9400024414063,2.46931207254863,24.0190349725915,19.6436735933248,2.268225672481,50.4608771041953,82.0487804878049,100,1.5,0.800089955329895,47.501167593927,17.2320066788651,4.51857595823028,81.411,0.346182314460717,0.354960320436997,9879750,32.2801824238976
955.402048967975,1027253512.80567,72.2169292559692,23.3999996185303,0.81061260088137,0.0234095847313264,23.1006726994151,1.61215686991555,33.2652589512432,52.805,14.8423757553101,4.721,0.57220199957807,45.3851947348813,2.82577370666008,1.56587600708008,41.364,0.171235794295818,0.544094431206898,622980,15.9400300007701
1613.97959779722,1027253512.80567,65.7905058756028,22.7000007629395,4.10075324631691,15.1890637439616,23.1006726994151,4.27462198610544,33.2652589512432,53.977,10.1140403747559,5.747,0.299028992652893,40.7263121675002,2.48051894434901,2.25947999954224,23.059,0.104953338043393,0.670022148464262,1284000,36.1906824485852
25526.7055235622,-4210864648.27789,71.9924087849537,68.4599990844727,2.62680355492942,0.881231399393755,19.7806996604761,2.43488981353058,32.652936067574,80.042,100,1.649,0.665265142917633,42.1360592990044,11.5298016568816,5.43316984176636,87.564,0.332700248426297,1.35874278709946,756700,28.529044739773
15495.5484221015,-380073518632,58.3143167114541,45.6100006103516,1.69390529382545,1.86764407076313,44.4857478732542,2.07479039965578,60.7646288615898,76.704,100,1.69,0.64709883928299,44.702781867328,10.9208835350654,3.54249000549316,59.152,0.764332629196224,0.337094079549137,9600012.9,19.1121035364139
15044.0553365323,6393954919.21481,77.0610556979682,63.2999992370605,3.38083576651695,57.8787906155164,16.3655824881824,3.24023413752975,27.3038309939048,77.109,98.5,1.807,0.598653852939606,42.9665106934089,8.47804701986958,4.44910001754761,80.778,0.255210856035306,1.84189942241602,1141750,15.8997196775431
3146.53164606745,203634216.664224,57.8417979457667,46.0900001525879,0.477150042035581,4.11130283486664e-05,11.3897861622574,4.36929671750921,20.2955517777306,64.118,81.8589096069336,4.205,0.400950133800507,37.1402514084444,3.00700930649436,4.51857595823028,28.965,0.242595577631244,1.21273331845027,1861,12.909022989086
21319.0439930804,4619866055.2884,74.0154494752463,67.9300003051758,4.82943871297369,0.0326713597930168,14.384185930888,2.22111461526584,51.474432754981,80.095,99.6999969482422,1.754,0.603258788585663,38.8396401750751,9.54984767296984,6.76991987228394,79.34,0.132117931911289,0.422111732131272,51100,33.7385107761536
28877.2382842567,11409597379.9117,69.9814060523116,66.3399963378906,2.11957998153972,10.5649748380568,25.0058194050862,1.50012501041753,21.5946427901085,78.0707317073171,100,1.47,0.729365646839142,46.6181897865385,20.445433012423,3.90755009651184,56.947,0.30416586608516,1.01738839752383,88070,49.5103557829871
22612.7043309515,1027253512.80567,65.7905058756028,65.1900024414063,-5.73043646655,15.1890637439616,23.1006726994151,4.36929671750921,33.2652589512432,78.726,99.5212097167969,1.618,0.57220199957807,38.1541159077502,15.1862114171521,4.51857595823028,77.037,0.273884265867516,1.42461437469645,109880,14.5227386306847
40559.125,5302596429.57021,64.3000598387865,81.1699981689453,-4.35009192162885,41.0549306286964,15.3740962800425,1.43549119531762,21.5329518835937,80.828,100,1.329,0.754617035388947,46.0994596100188,13.7190617734483,4.51857595823028,66.81,0.30933860732519,2.59102178563505,9250,75.0738018631541
41135.4929835656,-9379267863.89499,84.1253783515073,59.7000007629395,3.34391039785703,1.93349422036721,26.9531606611986,2.14949494949492,48.2224226617861,79.0292682926829,100,1.71,0.764516711235046,44.6297169043111,19.4208768932343,4.26692008972168,73.792,0.489736491341975,0.4093594908742,78870,76.9591647541946
57482.9623999067,-12829124195.635,74.3941685140518,78.9000015258789,2.45600096718496,4.31161076936038,29.8798394900597,0.813609467455633,36.1966244069296,80.9536585365854,100,1.73,0.770831823348999,47.1055280614086,19.8129526369902,6.79277992248535,87.874,0.101858890233576,0.484601049679294,42920,56.5598044910739
5180.59694827309,80817686.14851,65.7905058756028,61.1100006103516,5.83497309667245,15.1890637439616,17.4988052952856,0.147970849877116,14.2528536429741,66.582,60.5641860961914,2.728,0.57220199957807,26.0777895933747,4.52757937811482,3.62773990631104,77.777,0.165444878150008,6.19167967149572,23200,156.619875027706
11996.3663443411,272947446.303704,65.7905058756028,55.3479871378317,14.1109143908535,15.1890637439616,-11.2629579888345,0.989191119189815,32.6352092739712,72.5507991213452,100,2.6488850931677,0.551737248897552,41.9158029477011,9.1360071551127,5.57154989242554,70.483,0.340437315374973,1.21273331845027,750,29.1932598071942
18134.9322584092,9559200000,68.0172057982588,71.0800018310547,3.20786379861054,5.08445368114336,24.046573786838,3.56443426013507,8.70534733512017,73.892,98.9000015258789,2.346,0.506880283355713,39.6993735429295,7.08281747649721,3.92848992347717,81.074,0.295552419724991,1.45566193076294,48670,23.5514313052003
11837.959268778,201590123.833599,66.9137481455609,52.6500015258789,1.29106623143389,40.7852721644812,25.0857995321645,-0.224103246005465,5.88900669535801,76.8,98.6999969482422,2.427,0.596219539642334,41.1672929769191,7.15728972666108,4.6214599609375,63.821,0.388731102923307,0.503268684353175,256370,22.6046839884209
8821.51945731413,5640257209.8609,63.3812368519623,61.0900001525879,1.58620478716365,3.53674673172561,15.5913609442311,1.09033000581896,42.3157831388373,73.096,97,2.039,0.544985711574554,41.8737471925703,8.28709000480629,3.60575008392334,72.023,0.270580503703945,1.5274772921177,21040,28.9343737810256
20873.0379596654,1027253512.80567,65.7905058756028,40.4900016784668,3.02418447763217,15.1890637439616,23.1006726994151,1.34988438751676,33.2652589512432,58.402,66.4528579711914,4.513,0.57220199957807,38.1065990400209,2.45787734677897,4.51857595823028,72.143,0.627216935635511,0.315639387441906,28050,59.6145344277884
22612.7043309515,1027253512.80567,65.7905058756028,28.9200000762939,-5.73043646655,15.1890637439616,23.1006726994151,4.36929671750921,33.2652589512432,65.941,49.7033843994141,4.056,0.57220199957807,46.161192951196,9.1360071551127,4.51857595823028,60.9424666666667,0.45258890990068,12.5693494777568,117600,43.9045976477212
36249.3581462876,1430915923.3405,65.7282230633561,67.0599975585938,4.04250268791939,6.25245637056531,28.8381485352993,3.43632688420445,46.0952878352497,78.2439024390244,100,1.67,0.774125277996063,48.2852371920812,19.6263568469749,5.2632098197937,68.88,0.615314168248453,0.949732232210948,45340,74.469196995113
8725.11044313722,-20209851.7795701,62.7689362924962,63.7700004577637,0.667072282268519,0.999438298059724,16.0883125865119,4.81506167461507,56.1633482734019,59.401,73.9157791137695,2.99,0.369540899991989,48.2069990767935,4.01458794083506,5.67916011810303,23.799,0.254079053776439,1.21273331845027,17360,40.4302189806101
2153.76908135974,11020751506.1033,73.6318292332582,23.4799995422363,3.98771253765884,8.76209733929005e-06,33.1630620897998,13.8330356586661,5.05663309798943,66.24,44.940601348877,4.247,0.384100586175919,46.6329319004117,3.50113299760986,5.06867980957031,20.763,0.196805768804533,0.264177011461951,1136259.41,8.37267586646371
49580.6051952837,-331502910.613586,60.889906799295,73.9499969482422,-3.83428376041318,8.47941929187425,23.4128211411402,1.08382098409299,70.9234454480715,81.7341463414634,100,1.41,0.814484000205994,48.0211485857293,21.7207875455222,6.27542018890381,85.382,0.176335231424862,0.916656966592946,338450,38.4677985848168
46576.6018489382,60733688952.121,75.4497267698503,77.2699966430664,2.77657814362353,3.29246555293983,23.1569198436634,1.85081508315494,54.8962436719475,82.6756097560976,100,1.87,0.755960285663605,48.2426450501162,20.0346247469881,5.40716981887817,80.444,0.120680963399812,0.995415959280694,549087,31.7136672102555
15095.9268000247,1027253512.80567,65.7905058756028,58.7000007629395,8.17599000229088,15.1890637439616,23.1006726994151,4.74906652083221,33.2652589512432,66.187,89.8815155029297,3.969,0.456387877464294,39.8112518434845,3.56390746835592,2.93345880508423,89.37,0.309859977541693,1.03250542835876,267670,54.2990764910062
14593.9244791426,4115776441.47,64.2107412410114,46.7099990844727,7.21994532289443,1.96997781402452,21.3445200498679,2.61524471397664,3.74641750713633,73.6,99.9000015258789,2.06,0.609057724475861,46.38224604024,14.8654914310525,3.5210599899292,58.632,0.559262556298198,1.34238022592809,69700,50.5585276931977
55235.366304833,-263291246064.46,72.9418783058653,71.4100036621094,4.19553156536299,2.06424587714665,29.7970886775221,1.73216766075662,56.926321900877,80.8926829268293,100,1.57,0.763772785663605,46.5908498445375,21.4619619953309,4.97576999664307,77.312,0.199236138413683,0.413357377030054,357580,47.3010457679357
5442.23589950668,-1808644837.5357,74.9933196144679,48.4799995422363,4.44140705490139,30.6056138754779,20.9378640340794,7.80876516610709,81.0064569552131,63.78,80.4000015258789,3.87,0.443490087985992,46.7415291737058,3.06889800693396,3.8861300945282,56.06,0.285717111834475,0.12072001780114,238540,33.4548958825786
29617.5483399732,26532107326.6205,51.4830188310437,72.4899978637695,1.89835335150904,34.3275993994739,9.720664629465,0.625621413453588,10.2987603475528,81.7878048780488,100,1.35,0.694805860519409,43.7634256264178,21.6552720778435,3.59734010696411,79.058,0.326581435955868,3.08946126983649,131960,38.9929061011015
22612.7043309515,1027253512.80567,59.9802530348558,55.3479871378317,-5.73043646655,5.96039293306854e-05,23.1006726994151,4.36929671750921,33.2652589512432,71.8865853658537,100,2,0.57220199957807,41.9158029477011,9.1360071551127,10.5601902008057,86.816,0.45258890990068,1.21273331845027,410450,44.4545789045455
17239.7456702205,365388898.037037,59.4784931797559,55.3479871378317,15.7738511239474,0.0167886799713183,23.1006726994151,0.804102313277037,4.96690181341566,72.384,92.3000030517578,2.063,0.541194915771484,41.9158029477011,9.62190679562869,3.55255007743835,36.272,0.266682257313593,1.21273331845027,340,43.9045976477212
22612.7043309515,1027253512.80567,65.7905058756028,84.3499984741211,-5.73043646655,15.1890637439616,23.1006726994151,4.36929671750921,33.2652589512432,79.859,100,2.313,0.57220199957807,44.7946989428528,9.84991071859466,4.51857595823028,94.78,0.45258890990068,1.21273331845027,540,19.2244224422442
8664.3343202623,7984768160,65.6109121844449,49.5400009155273,1.25995863140534,4.18284694557494,14.6741429517664,3.75186186704512,49.4839529463053,74.063,94.4292373657227,2.87,0.456771224737167,33.2357788741798,4.81207250828785,3.13704991340637,51.054,0.267776496048831,0.658504071482491,108890,18.1989699881601
2559.42554529443,-592430000,65.7905058756028,32.939998626709,2.97511257024732,15.1890637439616,8.34352392037722,9.82600180777342,78.5862785862786,61.185,45,4.7,0.369082599878311,53.6861355583495,2.92602244847935,2.38432002067566,36.14,0.272891412185218,0.286310545944614,245860,40.2070955328741
1947.36909498914,-46280788.384413,65.7905058756028,30.2999992370605,1.36670254905123,15.1890637439616,13.4258058045338,0.381324702791038,37.3601671990099,58.003,28.4950561523438,4.476,0.57220199957807,47.2881303150699,2.82371633615269,2.13787007331848,43.36,0.259423713959847,0.577407660188455,36130,25.2760949743129
12775.6713980142,710206018.91744,64.528494304068,59.2200012207031,24.6552899505381,0.00197253431649032,23.1006726994151,1.28284288443518,66.1685759618085,69.774,91.1983795166016,2.462,0.494343042373657,39.0478015641986,6.45027124309697,4.45058012008667,26.606,0.506920035484451,1.12342101524218,214970,43.9045976477212
3240.9243746958,3731633377.83399,65.7905058756028,64.0800018310547,0.638102587627495,15.1890637439616,13.56355851214,12.4814111170435,4.40397077668425,63.66,44.962345123291,2.935,0.444787979125977,48.6680862531492,4.94940384843253,1.63206994533539,55.278,0.211877251218231,0.0102079564896063,27750,10.8161897340876
5816.06737202683,5376473019.21267,63.3824952925684,49.1199989318848,5.99385418561572,0.308822578147583,19.5804765346002,4.34734937777536,73.2713302979085,75.088,91.5999984741211,2.46,0.480305939912796,38.1550849576591,4.69061765907812,6.05646991729736,57.096,0.411702083031313,0.527423251298909,112490,41.4548165613247
62513.955266957,32271922448.0179,87.5990159361404,88.5100021362305,26.8255240590301,0.119866004746752,25.7310777729923,2.40613432046539,17.2170541841079,84.9341463414634,100,1.072,0.821718037128448,49.4082029781107,16.8750483265122,3.32651996612549,100,0.45258890990068,1.21273331845027,1110,188.339507002291
31913.0746552476,2629192065.633,80.7518280720862,62.7299995422363,-40.0810562590773,2.80671616706979,26.7363064667465,2.85024792594642,50.5240342384046,76.0658536585366,100,1.55,0.705064594745636,45.5644499503311,19.1577253832321,4.62282991409302,71.351,0.330268318268905,0.838524071223982,93030,83.7442636315693
57211.3003077603,1507443474.55095,61.6425590850265,79.1800003051758,-2.370719437878,2.01382640511231,19.6405887563634,2.68291768267388,15.2804272602028,82.8609756097561,100,1.71,0.743431091308594,47.2310423868931,14.7950925565689,7.56170988082886,93.813,0.108098488918982,1.21273331845027,103000,46.6290881493725
6669.62278430014,186691649287.938,48.5266536317816,31.7199993133545,1.55821479344505,15.0674509533117,31.4104921569866,3.93882646691634,72.7978240190186,69.416,95.6999969482422,2.222,0.484795808792114,20.6307969712242,6.17995564947149,4.36373996734619,34.03,0.939643052841355,0.639281064240559,3287259,19.9278285988562
11643.3973183439,228302712.774994,65.0161590890692,48.0800018310547,1.81428979693517,23.3100285618431,31.6805227953516,3.19834641562404,31.6522211863166,71.509,98.5100021362305,2.311,0.53795725107193,39.2092626932632,5.85716561272863,3,55.325,0.583589366684352,0.507893006950886,1916862.2,21.0027464972455
10808.2088306983,-47484200000,65.7905058756028,58.3699989318848,-2.14854834807913,15.1890637439616,40.2809071705395,0.36744148893681,43.5830741683159,70.454,99.9000015258789,3.672,0.399482280015945,13.3806782843867,3.32359966279505,4.51857595823028,70.473,1.02151911948709,3.37055658321864,435052,40.8026420265318
84555.6348017403,-129048225358.847,79.3064130849807,76.4199981689453,17.4946584687148,0.852937980980002,33.9329460331824,0.488370168032449,79.5924963950662,82.2048780487805,100,1.75,0.813675343990326,45.8479974771365,13.8658017012923,3.39286994934082,63.17,0.105049452974894,0.36371281404394,70280,122.990378775336
22612.7043309515,1027253512.80567,65.7905058756028,55.3479871378317,-5.73043646655,15.1890637439616,23.1006726994151,4.36929671750921,33.2652589512432,72.5507991213452,100,2.6488850931677,0.57220199957807,41.9158029477011,9.1360071551127,4.51857595823028,52.588,0.45258890990068,1.21273331845027,570,43.9045976477212
39906.1246843388,16909900000,75.6765078291045,81.75,5.75806351489424,2.26461032824839,24.7567793176366,0.817323896191417,77.5930394996416,82.8024390243903,100,3.09,0.763064444065094,47.6267798235117,11.9769860249625,6.11233997344971,92.418,0.185586761672653,4.3367126301197,22070,29.9980486599107
43036.2437770367,-54146885808.837,68.0468223037335,70.1399993896484,2.11525548165585,3.47059417643658,21.0529465685357,1.13748763600395,39.4820457183906,83.3463414634146,100,1.29,0.752880394458771,42.6683797627746,22.7516796025077,4.25614023208618,70.438,0.17021512934211,1.30631993760572,302070,31.3535542007886
9967.42920828158,3514783018.40642,55.8923647429077,67.6800003051758,4.92423084532786,14.6465520335904,22.2386357667225,3.7366388215216,12.1306335595552,74.368,98.4871215820313,1.979,0.539271950721741,45.893104608046,8.79664255070196,5.41380977630615,55.674,0.574920333961848,0.415183287721321,10990,38.5638482851901
42116.4743457281,-10587297215.7209,57.5464662052987,72.0800018310547,0.501988769673437,1.81010139690813,29.0808595458864,0.989094598021806,55.2723552591577,84.2109756097561,100,1.42,0.840709209442139,43.9355342631123,27.576369910355,3.07782006263733,91.616,0.241574774142217,0.383555372214015,377974,18.3260176546997
10252.6188242774,10302112676.0564,54.4857785022713,73.1800003051758,2.22427809381336,1.71392273426769,10.5958099587295,4.46231108475485,4.99761355500746,74.405,99.9000015258789,2.761,0.546930193901062,18.9287132548226,3.84649039799834,2.98481011390686,90.979,0.603100871826935,3.95554667018964,89320,35.1547480791817
26154.6019350822,-25579209193.0405,77.4915112703669,63.4199981689453,0.196995407987547,70.0328506974731,27.7913301027031,6.01913096570673,10.056910793042,73.15,100,2.84,0.777060389518738,48.1016004522866,7.39184627103032,2.61595010757446,57.428,1.09124889516966,0.774313892456307,2724902,37.6252184252873
4443.45232207281,10199616295.8126,63.5979122471592,38.7299995422363,0.832686431508354,0.834754874486309,14.4681622623866,4.68981976129857,16.3234953115701,66.342,61.2845726013184,3.492,0.542186081409454,49.2266043383477,2.33918661191556,5.10761976242065,27.03,0.24365880499066,0.126819395278928,580370,12.541975333359
2197.69948408805,92163319.0857016,41.8808061434725,55.3479871378317,-0.583173505916005,15.1631521771927,65.7778496002684,0.564030491493466,22.8275472482517,68.116,88.1031646728516,3.569,0.470715492963791,41.9158029477011,3.95262717204589,11.9682903289795,54.057,0.430784044790468,1.21273331845027,810,9.65522493193976
11012.1096634242,3224882670.93589,65.7905058756028,55.3479871378317,4.04318903060896,15.1890637439616,28.6361969820149,1.05379773654998,13.6076542716359,72.6951219512195,84.0450062636173,2,0.569061994552612,41.9158029477011,9.1360071551127,4.51857595823028,60.9424666666667,0.45258890990068,1.21273331845027,655859.970963855,29.0534647196644
52290.9058973213,-45710575127.3353,78.6375747521448,76.0299987792969,-0.0154705438206089,90.8951500827978,39.7012978738285,0.543133148199589,43.4454299465014,75.398,100,2.082,0.564260244369507,25.5891862170544,2.55047238400198,6.38917016983032,100,0.786371068833174,1.01592767258434,17820,57.4954948554217
5255.78347282087,2993787899.84984,70.4178193189408,54.939998626709,1.74369127894699,7.58951017001161,26.5794060421284,1.54266145238431,15.4759637142842,71.4,100,3.3,0.593546211719513,38.5515768584318,4.49472797559656,5.55267000198364,36.351,1.45267199572044,0.830846095500392,199950,31.6017300051143
7774.2229979859,906821713.53371,70.0276131666803,24.9799995422363,7.48564437536693,24.2519769448921,23.1006726994151,2.04039266890198,6.37333267579425,67.61,97.7971572875977,2.667,0.456815421581268,49.2100055541706,4.0751499644481,2.36999988555908,35.004,1.07425707123568,3.50975731564191,236800,43.9045976477212
30877.0419264807,2965820781.5476,66.5403152372239,69.370002746582,1.24257767251278,5.24095881266315,23.0534710864974,2.53445424186602,36.9517940166117,74.7829268292683,100,1.6,0.738353431224823,50.011360711643,20.0436203206809,4.24356985092163,68.142,0.254747486116144,0.693707171122478,64570,61.4779651580068
15933.400974913,14912060612.7923,56.1650055008625,64.0699996948242,4.84140308955779,0.836215661571772,-3.79871244098699,6.07698907889605,25.9229671597586,78.875,99.6999969482422,2.087,0.524635970592499,24.8543092923182,7.00236813439294,2.52447009086609,88.593,0.552548087147397,3.60815931105806,10450,20.7545211582482
2677.12333389169,710398465.78789,69.4621012143848,41.6500015258789,1.62576308196126,0.02336823171302,17.6762675703737,4.75180301624742,18.3441925900233,53.705,47,3.141,0.398492515087128,45.3104446841351,4.90108749682213,7.28535985946655,28.153,1.09891322174742,0.217242304462917,30360,50.947089589845
